ADDRESS;ORIGINAL_LAT;ORIGINAL_LNG
Москва г.,Никольская ул., д.8/1, стр.1;55.756989;37.622409
Москва г.,Земляной вал, д.42/20 (м. Курская);55.754471;37.656334
Москва г.,Ореховый пр., д.41;55.616147;37.730661
Москва г.,Малыгина ул., д.7;55.880723;37.694767
Московская область,Мытищи г.,Коммунистическая ул., д.1 XL Family Outlet ;55.891694;37.748564
Москва г.,Бирюлевская ул., д.38, стр.1;55.588417;37.664314
Московская область,Щёлково г.,ул. Пушкина, д. 1/16;55.919549;37.975057
Московская область,Видное г.,ул. Ольховая, д. 11;55.542915;37.723538
Москва г.,Ленинский проспект, д. 72/2;55.685313;37.540101
Московская область,Воскресенск г.,ул. Кагана, д. 17;55.312143;38.652045
Москва г.,Калужское шоссе, 21км, ТЦ АШАН;55.606389;37.48944
Московская область,Щёлково г.,пр-т 60 лет Октября, д. 2в;55.941859;37.975344
Московская область,Тучково пос.,Рузский р-н, пос. Тучково, Восточный мкр., д. 6/1;55.605478;36.492142
Москва г.,Кутузовский проспект, д. 36А;55.738715;37.526444
Москва г.,ул. Сущевский Вал,  д.12;55.791962;37.59984
Москва г.,МКАД 73 км., д. 7, ТЦ "АРФА";55.876505;37.42221
Московская область,Дзержинский г.,ул. Ленина, д. 2а;55.637595;37.841216
Московская область,Краснознаменск г.,ул. Молодёжная д. 2/1;55.601299;37.044501
Московская область,Ивантеевка г.,Советский пр-т, д. 2а, ТЦ "Гагарин";55.974685;37.906902
Московская область,Егорьевск г.,ул. Советская, д. 133;55.379895;39.041384
Московская область,Лыткарино г.,ул. Парковая, стр. 2 ТЦ "Весна";55.582014;37.91222
Московская область,Королев г.,пр-т Космонавтов, д. 23а;55.916002;37.868499
Московская область,Щёлково г.,ул. Шмидта, д. 1;55.922863;37.989637
Москва г.,ул. Большая Косинская, д. 16, стр.1 ;55.711461;37.854552
Москва г.,Зеленоград, корпус 1446;55.98496;37.15167
Москва г.,ул. Толбухина, д. 13, корп.3;55.723009;37.39706
Москва г.,ул.Литвина-Седого, д.13, стр.2;55.761949;37.537567
Москва г.,ул. Гарибальди, д.27, корп. 4;55.669776;37.558175
Москва г.,Шмитовский проезд, д. 19;55.757444;37.547437
Москва г.,ул. Лобачевского, д.2;55.665237;37.510089
Москва г.,Чертановская д.58, корп. 1;55.601689;37.588338
Москва г.,ул. Красный Казанец, д. 1А;55.723174;37.802506
Москва г.,ул. Братиславская, д. 26;55.654464;37.763808
Москва г.,Калужское шоссе, 21км, ТЦ МЕГА;55.603532;37.493805
Москва г.,ул. Тимирязевская, д. 2/3;55.807641;37.572345
Москва г.,г.Московский, 1 мкр., д.5 Б;55.605105;37.354564
Московская область,Истра г.,пл. Революции, д.6;55.915397;36.857696
Москва г.,Последний переулок, д.28;55.769671;37.630609
Москва г.,Рязанский проспект, д.46;55.716668;37.792138
Москва г.,ул.Тихвинская, д.3, корп.1;55.785582;37.601365
Москва г.,ул. Краснодарская, д.51, корп.2;55.677033;37.765123
Москва г.,ул. Веерная, д.30, корп. 6;55.710294;37.476155
Москва г.,ул. Адмирала Макарова, д. 6, стр. 13;55.8357;37.490223
Москва г.,ул.Большая Черкизовская, д.5, корп.1;55.797399;37.720833
Москва г.,ул. Удальцова, д. 71,к.3;55.677217;37.499884
Москва г.,ул. Отрадная, д. 7;55.857462;37.610089
Москва г.,ул. Фадеева, д. 4 А, стр. 1;55.775393;37.601906
Москва г.,ул.Широкая, 2а;55.887428;37.639141
